"airplaneID","AirlineID","airplaneType"
48169,"LH","321 32A 320 319"
48170,"LH","321 320"
48171,"LH","752 763"
48172,"LH","752"
48173,"LH","752"
48174,"LH","752"
48175,"LH","764 777"
48176,"LH","764 752 763"
48177,"LH","752"
48178,"LH","343"
48179,"LH","752"
48180,"LH","764"
48181,"LH","744"
48182,"LH","752"
48183,"LH","752"
48184,"LH","763 752 777"
48185,"LH","752"
48186,"LH","752"
48187,"LH","320 E70"
48188,"LH","346"
48189,"LH","764"
48190,"LH","752"
48191,"LH","752"
48192,"LH","752"
48193,"LH","744"
48194,"LH","32A 321 320"
48195,"LH","321"
48196,"LH","320"
48197,"LH","764"
48198,"LH","321 320"
48199,"LH","321 319 320"
48200,"LH","333"
48201,"LH","CR7"
48202,"LH","333"
48203,"LH","333"
48204,"LH","E90"
48205,"LH","E95"
48206,"LH","CR7"
48207,"LH","E95 CR9"
48208,"LH","333"
48209,"LH","343"
48210,"LH","735"
48211,"LH","333"
48212,"LH","788"
48213,"LH","321 320"
48214,"LH","333"
48215,"LH","319"
48216,"LH","321"
48217,"LH","735 320 319 733 32A 321"
48218,"LH","321 32A"
48219,"LH","321"
48220,"LH","343"
48221,"LH","333"
48222,"LH","321 320 319 32A"
48223,"LH","320 32A 319 321"
48224,"LH","32A 321 320"
48225,"LH","735 E90"
48226,"LH","733 319 32A 321 320"
48227,"LH","E90"
48228,"LH","320 32A 319 321"
48229,"LH","346"
48230,"LH","735 733"
48231,"LH","735 321 319 733 320"
48232,"LH","74H"
48233,"LH","346"
48234,"LH","744"
48235,"LH","744 346"
48236,"LH","733 319 321 735 E90"
48237,"LH","E90 733 735 CR7 319 321 320 32A"
48238,"LH","CR7"
48239,"LH","320 733 321 735 32A"
48240,"LH","32A 321"
48241,"LH","333"
48242,"LH","321 32A 735 319 320 733"
48243,"LH","321"
48244,"LH","319 733 32A 321 320"
48245,"LH","330"
48246,"LH","319 320 735"
48247,"LH","74H"
48248,"LH","744"
48249,"LH","333"
48250,"LH","32A 321 320"
48251,"LH","73H"
48252,"LH","333 343"
48253,"LH","735 733 32A E90"
48254,"LH","343"
48255,"LH","321"
48256,"LH","319 320 CR7 E90 321"
48257,"LH","343"
48258,"LH","319"
48259,"LH","321 32A 320 319"
48260,"LH","744"
48261,"LH","744"
48262,"LH","32A 321 320"
48263,"LH","321 320"
48264,"LH","CR7"
48265,"LH","E90"
48266,"LH","CR7"
48267,"LH","319 321 32A 320"
48268,"LH","744"
48269,"LH","319"
48270,"LH","319 32A 733 321"
48271,"LH","74H"
48272,"LH","E90 733"
48273,"LH","CR7 735 E90"
48274,"LH","E90"
48275,"LH","333 343"
48276,"LH","319 735 733 32A"
48277,"LH","321 320 319 32A"
48278,"LH","321 32A 320"
48279,"LH","320"
48280,"LH","74H"
48281,"LH","744"
48282,"LH","333 74H"
48283,"LH","388"
48284,"LH","321 319"
48285,"LH","74H"
48286,"LH","343"
48287,"LH","DH4"
48288,"LH","321"
48289,"LH","333"
48290,"LH","388 744"
48291,"LH","388"
48292,"LH","32A 319 320"
48293,"LH","744"
48294,"LH","735 321 733 32A 319"
48295,"LH","735 CR7 733"
48296,"LH","319"
48297,"LH","346"
48298,"LH","343"
48299,"LH","343"
48300,"LH","74H"
48301,"LH","32A 321"
48302,"LH","E90"
48303,"LH","32A 321 320"
48304,"LH","CR7 E90 735"
48305,"LH","32A 319 320 321 733"
48306,"LH","321 E90 320 319 32A"
48307,"LH","321 32A"
48308,"LH","CR9 319"
48309,"LH","CR7 E90"
48310,"LH","333"
48311,"LH","32A 319 733 321 735"
48312,"LH","343"
48313,"LH","32A 321 319 320"
48314,"LH","319 321 32A 320 733"
48315,"LH","744"
48316,"LH","74H"
48317,"LH","388"
48318,"LH","321 32A"
48319,"LH","735"
48320,"LH","E90 320 32A 319"
48321,"LH","E90"
48322,"LH","320 321 32A 319"
48323,"LH","320 319 321 32A 733"
48324,"LH","321 32A 320"
48325,"LH","32A 319 321 320"
48326,"LH","343"
48327,"LH","343"
48328,"LH","319 735 CR7 321 733 E90 32A 320"
48329,"LH","E90"
48330,"LH","321"
48331,"LH","74H 744"
48332,"LH","319 32A 320"
48333,"LH","320 733 32A 319"
48334,"LH","388"
48335,"LH","343"
48336,"LH","319 32A"
48337,"LH","E90"
48338,"LH","73H"
48339,"LH","CR7"
48340,"LH","321 733 32A 320"
48341,"LH","319"
48342,"LH","319 320"
48343,"LH","388 744"
48344,"LH","321 320"
48345,"LH","333"
48346,"LH","CR7"
48347,"LH","333 343"
48348,"LH","744 388"
48349,"LH","343"
48350,"LH","388"
48351,"LH","321"
48352,"LH","320 32A 319 321"
48353,"LH","319"
48354,"LH","319 735 320 32A"
48355,"LH","319 733"
48356,"LH","100"
48357,"LH","321 320 32A"
48358,"LH","319 735 733"
48359,"LH","321"
48360,"LH","735 E90 CR7"
48361,"LH","333"
48362,"LH","319"
48363,"LH","321 320 32A"
48364,"LH","321 32A 319"
48365,"LH","321"
48366,"LH","32A 321"
48367,"LH","32A 319"
48368,"LH","321 320"
48369,"LH","E95"
48370,"LH","321 320 32A 319"
48371,"LH","CR7 32A"
48372,"LH","333"
48373,"LH","333"
48374,"LH","744"
48375,"LH","77W"
48376,"LH","744"
48377,"LH","319"
48378,"LH","733 32A"
48379,"LH","733 E90 735 319 320 321"
48380,"LH","319 321 32A 320"
48381,"LH","E95"
48382,"LH","744"
48383,"LH","CR9"
48384,"LH","752"
48385,"LH","CR9 CR7"
48386,"LH","319"
48387,"LH","CR9"
48388,"LH","32A 319 733 321"
48389,"LH","E95 CR9"
48390,"LH","320"
48391,"LH","74H"
48392,"LH","346"
48393,"LH","DH4"
48394,"LH","E90 733"
48395,"LH","CR9 CR7"
48396,"LH","DH4"
48397,"LH","735 CR7"
48398,"LH","E95 CR9"
48399,"LH","333"
48400,"LH","E90"
48401,"LH","E95"
48402,"LH","333 343"
48403,"LH","333 343"
48404,"LH","DH4"
48405,"LH","735 319 733 32A"
48406,"LH","319 320 321 E95"
48407,"LH","100 AR1 320"
48408,"LH","319 AR1 DH4"
48409,"LH","AR1"
48410,"LH","320 319"
48411,"LH","752"
48412,"LH","319 321 320 32A"
48413,"LH","320 319 321"
48414,"LH","321 320 319"
48415,"LH","DH4"
48416,"LH","320 321"
48417,"LH","E75 E70"
48418,"LH","321 320"
48419,"LH","321 32A 320"
48420,"LH","320 319"
48421,"LH","320"
48422,"LH","320"
48423,"LH","74H"
48424,"LH","346"
48425,"LH","333 330"
48426,"LH","744"
48427,"LH","346"
48428,"LH","788"
48429,"LH","788"
48430,"LH","763"
48431,"LH","CRJ"
48432,"LH","777 332"
48433,"LH","763"
48434,"LH","333 74H"
48435,"LH","752 777"
48436,"LH","738 739"
48437,"LH","333"
48438,"LH","777"
48439,"LH","388"
48440,"LH","763 788"
48441,"LH","73G 320 ERJ 738 CR7"
48442,"LH","321 319"
48443,"LH","74H"
48444,"LH","346"
48445,"LH","343"
48446,"LH","DH4"
48447,"LH","321"
48448,"LH","321 320"
48449,"LH","333"
48450,"LH","333"
48451,"LH","333"
48452,"LH","388 744"
48453,"LH","E90"
48454,"LH","333"
48455,"LH","388"
48456,"LH","346 343 332"
48457,"LH","763"
48458,"LH","321 32A 319 320"
48459,"LH","319 320 321"
48460,"LH","333"
48461,"LH","332"
48462,"LH","332"
48463,"LH","E95"
48464,"LH","744"
48465,"LH","744"
48466,"LH","319"
48467,"LH","735 321 733 32A 319"
48468,"LH","319 320 E95"
48469,"LH","735 CR7 733"
48470,"LH","319"
48471,"LH","346"
48472,"LH","343"
48473,"LH","343"
48474,"LH","333"
48475,"LH","343"
48476,"LH","74H"
48477,"LH","777"
48478,"LH","346"
48479,"LH","32A 321"
48480,"LH","321"
48481,"LH","E90"
48482,"LH","319 320"
48483,"LH","320 32A 321"
48484,"LH","320 321"
48485,"LH","E90 CR7 735"
48486,"LH","CR9 E95 CR7"
48487,"LH","DH4"
48488,"LH","333"
48489,"LH","320 CR9"
48490,"LH","763 777 752"
48491,"LH","319 320 32A 321 733"
48492,"LH","752 777"
48493,"LH","763 788"
48494,"LH","777"
48495,"LH","319 320 321"
48496,"LH","763"
48497,"LH","777"
48498,"LH","763"
48499,"LH","763"
48500,"LH","763"
48501,"LH","77W"
48502,"LH","77W"
48503,"LH","333"
48504,"LH","319"
48505,"LH","77L 763 77W 333"
48506,"LH","M1F"
48507,"LH","AR1 319"
48508,"LH","320 321 E90 319 32A"
48509,"LH","321 32A"
48510,"LH","319 320 321"
48511,"LH","321"
48512,"LH","CR9 319"
48513,"LH","CR9 CR2"
48514,"LH","DH4"
48515,"LH","CR7 E90"
48516,"LH","333"
48517,"LH","333"
48518,"LH","788"
48519,"LH","CR9 CR7"
48520,"LH","DH4"
48521,"LH","DH4 ER4"
48522,"LH","CR7 CR9"
48523,"LH","32A 319 733 321 735"
48524,"LH","E95 CR9"
48525,"LH","343"
48526,"LH","752"
48527,"LH","321 32A 319 320"
48528,"LH","321 320 319"
48529,"LH","319 CR9"
48530,"LH","752"
48531,"LH","32A 319 321 320 733"
48532,"LH","320 319"
48533,"LH","DH8"
48534,"LH","744"
48535,"LH","333"
48536,"LH","74H"
48537,"LH","346"
48538,"LH","388"
48539,"LH","319"
48540,"LH","319 320"
48541,"LH","321 32A"
48542,"LH","319 320"
48543,"LH","735"
48544,"LH","E90 320 32A 319"
48545,"LH","E95 CR9"
48546,"LH","E90"
48547,"LH","738 ERJ"
48548,"LH","320 319"
48549,"LH","CR7 738 ERJ"
48550,"LH","E90 320"
48551,"LH","321 319 320"
48552,"LH","320 321"
48553,"LH","E95 CR9"
48554,"LH","CR9 E95"
48555,"LH","CR9 320 321 319"
48556,"LH","321"
48557,"LH","319 321 320 E95"
48558,"LH","E95"
48559,"LH","E95"
48560,"LH","E95 319 320"
48561,"LH","747"
48562,"LH","E95"
48563,"LH","333"
48564,"LH","333"
48565,"LH","E95 319 321 320"
48566,"LH","E95"
48567,"LH","319 E95 320"
48568,"LH","CR9 CR7"
48569,"LH","320 E95 CR9 319 321"
48570,"LH","E95"
48571,"LH","738"
48572,"LH","E95 320 321 319"
48573,"LH","319 321 320 E95"
48574,"LH","E95"
48575,"LH","346"
48576,"LH","CR9 E95 320 321 319"
48577,"LH","E95 321"
48578,"LH","319 E95 320"
48579,"LH","346 333"
48580,"LH","320 321 319"
48581,"LH","CR7 CR9"
48582,"LH","E95"
48583,"LH","319"
48584,"LH","320 319"
48585,"LH","320 321 319"
48586,"LH","333"
48587,"LH","321 320"
48588,"LH","346"
48589,"LH","321"
48590,"LH","320 321 319"
48591,"LH","E95"
48592,"LH","E95 CR9"
48593,"LH","321 320 32A 319"
48594,"LH","E95"
48595,"LH","CR9 CR7"
48596,"LH","E95 CR9"
48597,"LH","346"
48598,"LH","CR9 CR7"
48599,"LH","E95 CR9"
48600,"LH","E95"
48601,"LH","320 321 319 E95"
48602,"LH","320 321 319"
48603,"LH","319 320"
48604,"LH","320"
48605,"LH","346"
48606,"LH","346"
48607,"LH","333"
48608,"LH","346"
48609,"LH","321 320"
48610,"LH","333"
48611,"LH","346 343 332"
48612,"LH","319 320 321"
48613,"LH","E95"
48614,"LH","319"
48615,"LH","319 320 E95"
48616,"LH","346"
48617,"LH","321"
48618,"LH","321 320"
48619,"LH","CR9 E95 CR7"
48620,"LH","320 321 319"
48621,"LH","321"
48622,"LH","CR9 CR2"
48623,"LH","CR9 CR7"
48624,"LH","CR7 CR9"
48625,"LH","E95 CR9"
48626,"LH","321 320 319"
48627,"LH","319 320"
48628,"LH","346"
48629,"LH","319 320"
48630,"LH","CR9 E95"
48631,"LH","E95"
48632,"LH","321"
48633,"LH","E95"
48634,"LH","CR7 CR9"
48635,"LH","CR9 CR7"
48636,"LH","E95"
48637,"LH","346"
48638,"LH","319 E95 320 321"
48639,"LH","320 321"
48640,"LH","CR9 CR7"
48641,"LH","346"
48642,"LH","320 319 321"
48643,"LH","E95 319"
48644,"LH","CR7 CR9"
48645,"LH","E95 CR9"
48646,"LH","319"
48647,"LH","CR9 E95"
48648,"LH","346"
48649,"LH","CR9 E95"
48650,"LH","CR7 CR9"
48651,"LH","333"
48652,"LH","CR9"
48653,"LH","346"
48654,"LH","319 E95"
48655,"LH","320"
48656,"LH","321 320"
48657,"LH","DH4 CR9"
48658,"LH","CR9 CR7 E95"
48659,"LH","319"
48660,"LH","319"
48661,"LH","E95"
48662,"LH","E95 319 CR9"
48663,"LH","321"
48664,"LH","E95"
48665,"LH","CR9 CR7"
48666,"LH","CR9 E95"
48667,"LH","320 321 319"
48668,"LH","E95"
48669,"LH","E95 319 CR9"
48670,"LH","319"
48671,"LH","E95"
48672,"LH","E95"
48673,"LH","CR9 E95 CR7"
48674,"LH","333"
48675,"LH","333"
48676,"LH","77W"
48677,"LH","DH4"
48678,"LH","E95 CR9"
48679,"LH","E95 319 CR9"
48680,"LH","319 AR1"
48681,"LH","764"
48682,"LH","320 319 321 32A 733"
48683,"LH","E95"
48684,"LH","319 CR9"
48685,"LH","320 321 32A"
48686,"LH","321"
48687,"LH","332"
48688,"LH","333"
48689,"LH","333"
48690,"LH","320 319 CR9"
48691,"LH","319 32A 321 320"
48692,"LH","E95"
48693,"LH","CR9"
48694,"LH","343"
48695,"LH","343"
48696,"LH","788"
48697,"LH","744"
48698,"LH","332"
48699,"LH","332"
48700,"LH","319 735 CR7 321 733 E90 32A 320"
48701,"LH","CR7 CR9"
48702,"LH","AR1 100"
48703,"LH","CR9 CR7"
48704,"LH","E90"
48705,"LH","E95"
48706,"LH","321"
48707,"LH","763"
48708,"LH","CR7 E70"
48709,"LH","763"
48710,"LH","343"
48711,"LH","74H 744"
48712,"LH","763"
48713,"LH","346"
48714,"LH","73G 73W 738 736"
48715,"LH","32A 319 320"
48716,"LH","320 319 E95 321"
48717,"LH","73G"
48718,"LH","CR9"
48719,"LH","32A 320 733 319"
48720,"LH","320 321"
48721,"LH","333"
48722,"LH","333"
48723,"LH","CR9 CR7"
48724,"LH","330"
48725,"LH","388"
48726,"LH","346"
48727,"LH","333"
48728,"LH","343"
48729,"LH","319 32A"
48730,"LH","320 319 321"
48731,"LH","E90"
48732,"LH","E95 319"
48733,"LH","CR7"
48734,"LH","CR9 CR7"
48735,"LH","321 733 32A 320"
48736,"LH","E95 CR9"
48737,"LH","319"
48738,"LH","319"
48739,"LH","CR9 E95"
48740,"LH","388 744"
48741,"LH","346"
48742,"LH","321 320"
48743,"LH","CR9 E95"
48744,"LH","333"
48745,"LH","CR7 CR9"
48746,"LH","333"
48747,"LH","333"
48748,"LH","CR7"
48749,"LH","CR9"
48750,"LH","DH4"
48751,"LH","DH4"
48752,"LH","DH4"
48753,"LH","333 343"
48754,"LH","744 388"
48755,"LH","777"
48756,"LH","346"
48757,"LH","343"
48758,"LH","343"
48759,"LH","388"
48760,"LH","319 E95"
48761,"LH","321"
48762,"LH","321"
48763,"LH","321"
48764,"LH","320"
48765,"LH","320"
48766,"LH","752"
48767,"LH","32A 320 319 321"
48768,"LH","320 321"
48769,"LH","319"
48770,"LH","319"
48771,"LH","DH4 CR9"
48772,"LH","343"
48773,"LH","752"
48774,"LH","733 319 735 320 32A"
48775,"LH","DH4"
48776,"LH","CR9 CR7 E95"
48777,"LH","320"
48778,"LH","319 100 F70 320 DH4"
48779,"LH","100 AR1 319"
48780,"LH","319"
48781,"LH","319 733"
48782,"LH","100"
48783,"LH","343"
48784,"LH","319"
48785,"LH","E95"
48786,"LH","320 321 32A"
48787,"LH","321 319 735 733"
48788,"LH","E95 319 CR9"
48789,"LH","321"
48790,"LH","321"
48791,"LH","320"
48792,"LH","73G"
48793,"LH","E90 735 CR7"
48794,"LH","E95"
48795,"LH","CR7 CR9"
48796,"LH","333"
48797,"LH","333"
48798,"LH","CR9 E95"
48799,"LH","319"
48800,"LH","73H 717 73W 736"
48801,"LH","320"
48802,"LH","320"
48803,"LH","319 AR1 320"
48804,"LH","320"
48805,"LH","320 CR2 321 319 CR9"
48806,"LH","320 319 CR9"
48807,"LH","752"
48808,"LH","32A 321 320"
48809,"LH","DH4 ER4"
48810,"LH","321 320 319"
48811,"LH","DH4 ER4"
48812,"LH","320"
48813,"LH","320 321 319"
48814,"LH","320"
48815,"LH","320"
48816,"LH","321 320"
48817,"LH","321 32A 319"
48818,"LH","E95"
48819,"LH","100 F70"
48820,"LH","320 319 CR9"
48821,"LH","321"
48822,"LH","320 321"
48823,"LH","DH4"
48824,"LH","E95 319"
48825,"LH","100 319 F70 320 DH4"
48826,"LH","320 321 319"
48827,"LH","767"
48828,"LH","320"
48829,"LH","321 32A"
48830,"LH","320"
48831,"LH","319 320"
48832,"LH","32A 319"
48833,"LH","319"
48834,"LH","AR1 319"
48835,"LH","320 321"
48836,"LH","E95"
48837,"LH","E95"
48838,"LH","E75"
48839,"LH","32A 321 320 319"
48840,"LH","E75 E70"
48841,"LH","E95"
48842,"LH","CR7 32A"
48843,"LH","CR7 CR9 E95"
48844,"LH","763"
48845,"LH","763"
48846,"LH","333"
48847,"LH","763"
48848,"LH","333"
48849,"LH","77W"
48850,"LH","333"
48851,"LH","333"
48852,"LH","77W"
48853,"LH","333"
48854,"LH","333"
48855,"LH","744"
48856,"LH","77W"
48857,"LH","333"
48858,"LH","77W"
48859,"LH","333"
48860,"LH","319"
48861,"LH","77W"
48862,"LH","763"
48863,"LH","333"
48864,"LH","744"
48865,"LH","763 77L 77W 333"
48866,"LH","77W"
48867,"LH","767"
48868,"LH","333"
48869,"LH","319"
48870,"LH","DH4"
48871,"LH","733 32A"
48872,"LH","E95 CR9"
48873,"LH","320"
48874,"LH","763"
48875,"LH","320 319 CR9"
48876,"LH","733 E90 735 319 320 321"
48877,"LH","AR1 100 320"
48878,"LH","321 320"
48879,"LH","E95 319 CR9"
48880,"LH","333"
48881,"LH","100 AR1"
48882,"LH","AR1 100 319"
48883,"LH","320 321"
48884,"LI","AT7 AT4"
48885,"LI","AT4 AT7"
48886,"LI","DH3 AT7"
48887,"LI","DH3"
48888,"LI","AT4"
48889,"LI","AT7"
48890,"LI","AT4 DH3 AT7"
48891,"LI","AT7"
48892,"LI","AT7 DH3"
48893,"LI","DH3"
48894,"LI","AT7 AT4"
48895,"LI","DH3 AT4 AT7"
48896,"LI","DH3 AT7"
48897,"LI","DH3"
48898,"LI","DH3 AT4 AT7"
48899,"LI","DH3"
48900,"LI","DH3"
48901,"LI","AT7 DH3"
48902,"LI","AT7"
48903,"LI","AT7 DH3"
48904,"LI","DH3 AT7"
48905,"LI","DH3"
48906,"LI","DH3"
48907,"LI","DH3"
48908,"LI","AT7 DH3 AT4"
48909,"LI","DH3"
48910,"LI","DH3"
48911,"LI","DH3 AT7"
48912,"LI","AT4 AT7"
48913,"LI","DH3"
48914,"LI","DH3"
48915,"LI","AT7"
48916,"LI","AT7 DH3"
48917,"LI","AT7"
48918,"LI","AT7 AT4"
48919,"LI","DH3"
48920,"LI","DH3"
48921,"LI","AT4"
48922,"LI","AT7"
48923,"LI","DH3"
48924,"LI","AT7 AT4"
48925,"LI","AT4 DH3 AT7"
48926,"LI","AT7"
48927,"LI","AT7 DH3"
48928,"LI","AT7"
48929,"LI","DH3"
48930,"LI","AT7"
48931,"LI","DH3"
48932,"LI","DH3"
48933,"LI","AT7 AT4"
48934,"LI","DH3"
48935,"LI","DH3 AT4 AT7"
48936,"LI","DH3 AT7"
48937,"LI","AT7 DH3"
48938,"LI","AT7 DH3"
48939,"LI","AT4 AT7 DH3"
48940,"LI","DH3"
48941,"LI","AT7 DH3 AT4"
48942,"LI","AT7 AT4"
48943,"LI","DH3"
48944,"LI","DH3"
48945,"LI","DH3"
48946,"LJ","738"
48947,"LJ","738"
48948,"LJ","738"
48949,"LJ","738"
48950,"LJ","738"
48951,"LJ","738"
48952,"LJ","738"
48953,"LJ","738"
48954,"LJ","738"
48955,"LJ","738"
48956,"LJ","738"
48957,"LJ","738"
48958,"LJ","738"
48959,"LJ","738"
48960,"LJ","738"
48961,"LJ","738"
48962,"LJ","738"
48963,"LJ","738"
48964,"LJ","738"
48965,"LJ","738"
48966,"LJ","738"
48967,"LJ","738"
48968,"LJ","738"
48969,"LJ","738"
48970,"LJ","738"
48971,"LJ","738"
48972,"LM","BNI"
48973,"LM","BNI"
48974,"LM","BNI"
48975,"LM","BNI"
48976,"LM","BNI"
48977,"LM","BNI"
48978,"LM","BNI"
48979,"LM","BNI"
48980,"LM","BNI"
48981,"LM","BNI"
48982,"LM","BNI"
48983,"LM","BNI"
48984,"LM","BNI"
48985,"LM","BNI"
48986,"LM","BNI"
48987,"LM","BNI"
48988,"LM","BNI"
48989,"LM","BNI"
48990,"LM","BNI"
48991,"LM","BNI"
48992,"LN","CR9"
48993,"LN","CR9"
48994,"LN","CR9"
48995,"LN","320"
48996,"LN","320 330"
48997,"LN","CR9"
48998,"LN","320"
48999,"LN","320"
49000,"LN","320"
49001,"LN","320"
49002,"LN","320"
49003,"LN","320 CR9"
49004,"LN","320"
49005,"LN","320 CR9"
49006,"LN","320 CR9"
49007,"LN","320"
49008,"LN","320"
49009,"LN","320"
49010,"LN","320"
49011,"LN","320 330"
49012,"LN","CR9"
49013,"LN","320"
49014,"LN","320"
49015,"LN","320 330"
49016,"LN","CR9"
49017,"LN","320"
49018,"LN","330"
49019,"LN","CR9"
49020,"LN","320 CR9"
49021,"LN","320"
49022,"LN","CR9"
49023,"LN","320"
49024,"LN","320"
49025,"LN","320"
49026,"LN","320 CR9"
49027,"LN","320"
49028,"LN","320"
49029,"LN","CR9 320"
49030,"LN","320"
49031,"LN","CR9"
49032,"LN","320"
49033,"LN","CR9 320"
49034,"LN","CR9 320"
49035,"LN","CR9"
49036,"LN","CR9"
49037,"LN","CR9"
49038,"LN","CR9"
49039,"LN","320 330"
49040,"LN","CR9 320"
49041,"LN","320"
49042,"LN","320 330"
49043,"LN","CR9"
49044,"LN","320 330"
49045,"LN","330"
49046,"LN","320 CR9"
49047,"LN","320"
49048,"LN","CR9"
49049,"LN","320"
49050,"LN","320"
49051,"LN","320"
49052,"LN","CR9"
49053,"LN","CR9 320"
49054,"LN","CR9"
49055,"LN","CR9"
49056,"LN","CR9 320"
49057,"LN","CR9"
49058,"LN","CR9"
49059,"LN","CR9"
49060,"LN","320 CR9"
49061,"LN","320 CR9"
49062,"LN","320"
49063,"LN","CR9"
49064,"LN","CR9 320"
49065,"LN","CR9"
49066,"LO","E75 E95 E70"
49067,"LO","E70 E75"
49068,"LO","E95 E75 734"
49069,"LO","E95 734"
49070,"LO","E75 E70"
49071,"LO","E95 734 E75"
49072,"LO","E70 E75"
49073,"LO","E75 E95"
49074,"LO","E70 E75"
49075,"LO","E75"
49076,"LO","E75"
49077,"LO","319 321 32A 320"
49078,"LO","735 733 321 32A 319"
49079,"LO","735 CR7 733"
49080,"LO","CR7"
49081,"LO","E75 E95 E70"
49082,"LO","CR7 32A 321"
49083,"LO","319 321 32A 320"
49084,"LO","E95"
49085,"LO","DH4"
49086,"LO","E75"
49087,"LO","E75 E70"
49088,"LO","734 E95"
49089,"LO","788"
49090,"LO","734 E75 E95"
49091,"LO","735 733 321 32A 319"
49092,"LO","319 320 E95"
49093,"LO","F70 DH4 100"
49094,"LO","DH4 E70"
49095,"LO","735 CR7 733"
49096,"LO","E70 DH4"
49097,"LO","E95"
49098,"LO","E75"
49099,"LO","734 E95"
49100,"LO","320 319"
49101,"LO","CR2"
49102,"LO","E95 E70"
49103,"LO","734 E95"
49104,"LO","E75 E95 734"
49105,"LO","E95"
49106,"LO","319 320 E95"
49107,"LO","CR9 CR7"
49108,"LO","E75"
49109,"LO","CR9 E95 CR7"
49110,"LO","E75 E70"
49111,"LO","E75"
49112,"LO","E75 E70"
49113,"LO","788"
49114,"LO","E75 E95 E70"
49115,"LO","788"
49116,"LO","CR7"
49117,"LO","CR9 CR7"
49118,"LO","DH4"
49119,"LO","E75 E70"
49120,"LO","E70 DH4 E75"
49121,"LO","DH4 E95 E75"
49122,"LO","E75 E70"
49123,"LO","E95 E75"
49124,"LO","E70"
49125,"LO","E95"
49126,"LO","E70 E75"
49127,"LO","734 E95"
49128,"LO","DH4 F70 100"
49129,"LO","E95 E75"
49130,"LO","E70 E75 DH4"
49131,"LO","E95 E75 E70"
49132,"LO","E70 E75"
49133,"LO","E95 E75 734"
49134,"LO","E95 734"
49135,"LO","E75 E70"
49136,"LO","E95 734 E75"
49137,"LO","E70 E75"
49138,"LO","E95 E75"
49139,"LO","E75 E70"
49140,"LO","E75"
49141,"LO","E75"
49142,"LO","E75 E95 E70"
49143,"LO","E75 DH4 E95"
49144,"LO","E75"
49145,"LO","E75 E70"
49146,"LO","734 E95"
49147,"LO","788"
49148,"LO","734 E75 E95"
49149,"LO","DH4 E70"
49150,"LO","E70 DH4"
49151,"LO","E95"
49152,"LO","E75"
49153,"LO","734 E95"
49154,"LO","320 319"
49155,"LO","CR2"
49156,"LO","E95 E70"
49157,"LO","734 E95"
49158,"LO","E75 E95 734"
49159,"LO","E75"
49160,"LO","E75 E70"
49161,"LO","E75"
49162,"LO","E75 E70"
49163,"LO","788"
49164,"LO","E75 E95 E70"
49165,"LO","788"
49166,"LO","DH4"
49167,"LO","E75 E70"
49168,"LO","E70 DH4 E75"
49169,"LO","DH4 E95 E75"
49170,"LO","E75 E70"
49171,"LO","E95 E75"
49172,"LO","E70"
49173,"LO","E95"
49174,"LO","E70 E75"
49175,"LO","734 E95"
49176,"LO","E95 E75"
49177,"LO","E70 E75 DH4"
49178,"LO","E95 E75 E70"
49179,"LO","788"
49180,"LO","E70 E75"
49181,"LO","CR7 32A 321"
49182,"LO","CR7 CR9 E95"
49183,"LO","E95 E75 E70"
49184,"LO","788"
49185,"LO","E70 E75"
49186,"LR","CNA"
49187,"LR","CNA"
49188,"LR","CNA"
49189,"LR","CNA"
49190,"LR","CNA"
49191,"LR","ATR"
49192,"LR","ATR"
49193,"LR","CNA"
49194,"LR","CNA"
49195,"LR","CNA"
49196,"LR","ATR"
49197,"LR","CNA"
49198,"LR","CNA"
49199,"LR","CNA"
49200,"LR","CNA"
49201,"LR","ATR"
49202,"LR","CNA"
49203,"LR","CNA"
49204,"LR","CNA"
49205,"LR","CNA"
49206,"LR","CNA"
49207,"LR","CNA"
49208,"LR","CNA"
49209,"LR","CNA"
49210,"LS","733"
49211,"LS","73C"
49212,"LS","73H"
49213,"LS","73H 738"
49214,"LS","75W 752"
49215,"LS","752 75W 73H"
49216,"LS","752 75W"
49217,"LS","733"
49218,"LS","733"
49219,"LS","733"
49220,"LS","733 73H"
49221,"LS","73H 738"
49222,"LS","73H 733 752 75W"
49223,"LS","752 75W 733"
49224,"LS","733 73C"
49225,"LS","733"
49226,"LS","733 73C"
49227,"LS","733"
49228,"LS","733 73H"
49229,"LS","738 733 73H"
49230,"LS","75W 733 752 73H"
49231,"LS","75W 733 73H"
49232,"LS","73C 733 752 75W"
49233,"LS","733"
49234,"LS","73H"
49235,"LS","733"
49236,"LS","738 733 73H"
49237,"LS","733"
49238,"LS","733"
49239,"LS","733"
49240,"LS","733"
49241,"LS","733"
49242,"LS","733"
49243,"LS","733"
49244,"LS","733"
49245,"LS","733"
49246,"LS","73H"
49247,"LS","73H"
49248,"LS","752"
49249,"LS","73H 738"
49250,"LS","752"
49251,"LS","73C"
49252,"LS","733"
49253,"LS","733 73C"
49254,"LS","73C"
49255,"LS","733"
49256,"LS","73C"
49257,"LS","73C"
49258,"LS","733"
49259,"LS","733"
49260,"LS","733"
49261,"LS","733"
49262,"LS","733"
49263,"LS","733"
49264,"LS","733"
49265,"LS","733"
49266,"LS","733"
49267,"LS","733"
49268,"LS","733"
49269,"LS","733"
49270,"LS","733"
49271,"LS","73C"
49272,"LS","73H"
49273,"LS","73H"
